pet_type,product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
bird,pet_coverage_0030,,セキセイインコ用シード,セキセイインコ用シード,brand_マルカン,マルカン,マルカン,seed,シード,seed,シード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0031,,オカメインコ用ペレット,オカメインコ用ペレット,brand_マルカン,マルカン,マルカン,pellet,ペレット,pellet,ペレット,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0032,,小鳥用フォーミュラ,小鳥用フォーミュラ,brand_マルカン,マルカン,マルカン,formula,フォーミュラ,formula,フォーミュラ,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0033,,ひな鳥用さし餌,ひな鳥用さし餌,brand_マルカン,マルカン,マルカン,chick_food,手乗り・雛用フード,chick_food,手乗り・雛用フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0034,,小鳥用カルシウム,小鳥用カルシウム,brand_マルカン,マルカン,マルカン,calcium,カルシウム,calcium,カルシウム,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0035,,小鳥用ボレー粉,小鳥用ボレー粉,brand_マルカン,マルカン,マルカン,grit,ボレー粉,grit,ボレー粉,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/category-1341/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/category-1341/,マルカン公式小鳥フード一覧で確認。,2026-07-19
bird,pet_coverage_0036,,小鳥用カトルボーン,小鳥用カトルボーン,brand_マルカン,マルカン,マルカン,cuttlebone,カトルボーン,cuttlebone,カトルボーン,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/,マルカン公式小鳥用品カタログで確認。,2026-07-19
bird,pet_coverage_0037,,小鳥用塩土,小鳥用塩土,brand_マルカン,マルカン,マルカン,mineral,塩土・ミネラル用品,mineral,塩土・ミネラル用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/,マルカン公式小鳥用品カタログで確認。,2026-07-19
bird,pet_coverage_0038,,小鳥用敷紙,小鳥用敷紙,brand_マルカン,マルカン,マルカン,bedding,床材・敷紙,bedding,床材・敷紙,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/,マルカン公式小鳥用品カタログで確認。,2026-07-19
bird,pet_coverage_0039,,小鳥用水浴び用品,小鳥用水浴び用品,brand_マルカン,マルカン,マルカン,bath,水浴び用品,bath,水浴び用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://page.mkgr.jp/product/bird/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://page.mkgr.jp/product/bird/,マルカン公式小鳥用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0040,,テトラミン フレーク,テトラミン フレーク,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,flake_food,フレークフード,flake_food,フレークフード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0041,,テトラミン グラニュール,テトラミン グラニュール,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,granule_food,顆粒フード,granule_food,顆粒フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0042,,テトラタブレット,テトラタブレット,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,tablet_food,タブレットフード,tablet_food,タブレットフード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0043,,テトラキリミン ベビー,テトラキリミン ベビー,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,fry_food,稚魚用フード,fry_food,稚魚用フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0044,,テトラベタ,テトラベタ,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,betta_food,ベタ用フード,betta_food,ベタ用フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0045,,テトラマリン,テトラマリン,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,marine_food,海水魚用フード,marine_food,海水魚用フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0046,,テトラコントラコロライン,テトラコントラコロライン,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,water_conditioner,水質調整剤,water_conditioner,水質調整剤,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0047,,テトラアクアセイフ,テトラアクアセイフ,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,dechlorinator,カルキ抜き,dechlorinator,カルキ抜き,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0048,,テトラセイフスタート,テトラセイフスタート,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,bacteria,バクテリア剤,bacteria,バクテリア剤,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0049,,テトラアルゴストップ,テトラアルゴストップ,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,algae_control,コケ抑制剤,algae_control,コケ抑制剤,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0050,,テトラ活性炭,テトラ活性炭,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,activated_carbon,活性炭,activated_carbon,活性炭,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0051,,テトラバイオバッグ,テトラバイオバッグ,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,filter_media,フィルター交換材,filter_media,フィルター交換材,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0052,,テトラテスト 水質検査,テトラテスト 水質検査,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,water_test,水質検査用品,water_test,水質検査用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0053,,テトラコンプリートサブストレート,テトラコンプリートサブストレート,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,substrate,底床材,substrate,底床材,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0054,,テトラ水草肥料,テトラ水草肥料,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,plant_fertilizer,水草用肥料,plant_fertilizer,水草用肥料,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
aquarium_fish,pet_coverage_0055,,テトラCO2プラス,テトラCO2プラス,brand_スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,スペクトラム ブランズ ジャパン,co2_consumable,CO2関連消耗品,co2_consumable,CO2関連消耗品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://spectrumbrands.jp/product-category/aquarium/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://spectrumbrands.jp/product-category/aquarium/,テトラ公式観賞魚用品カタログで確認。,2026-07-19
reptile_amphibian,pet_coverage_0056,,RepDeli コオロギブースター,RepDeli コオロギブースター,brand_ジェックス,ジェックス,ジェックス,insect_food,昆虫フード,insect_food,昆虫フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,GEX公式フード一覧で確認。,2026-07-19
reptile_amphibian,pet_coverage_0057,,レプタイルカルシウム,レプタイルカルシウム,brand_ジェックス,ジェックス,ジェックス,calcium,カルシウム剤,calcium,カルシウム剤,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,GEX公式栄養補助食品一覧で確認。,2026-07-19
reptile_amphibian,pet_coverage_0058,,マルチビタミン,マルチビタミン,brand_ジェックス,ジェックス,ジェックス,vitamin,ビタミン剤,vitamin,ビタミン剤,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,GEX公式栄養補助食品一覧で確認。,2026-07-19
reptile_amphibian,pet_coverage_0059,,ヤシガラ床材,ヤシガラ床材,brand_ジェックス,ジェックス,ジェックス,coconut_substrate,ヤシガラ,coconut_substrate,ヤシガラ,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,GEX公式床材一覧で確認。,2026-07-19
reptile_amphibian,pet_coverage_0060,,爬虫類用消臭剤,爬虫類用消臭剤,brand_ジェックス,ジェックス,ジェックス,deodorizer,消臭用品,deodorizer,消臭用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/?cid=418&m=ProductList,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/?cid=418&m=ProductList,GEX公式メンテナンス用品一覧で確認。,2026-07-19
reptile_amphibian,pet_coverage_0061,,爬虫類用脱皮ケア,爬虫類用脱皮ケア,brand_ジェックス,ジェックス,ジェックス,shedding_care,脱皮ケア用品,shedding_care,脱皮ケア用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/,GEX公式爬虫類用品カタログで確認。,2026-07-19
reptile_amphibian,pet_coverage_0062,,カメ用冷凍餌,カメ用冷凍餌,brand_キョーリン,キョーリン,キョーリン,frozen_food,冷凍餌,frozen_food,冷凍餌,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.kyorin-net.co.jp/turtle/index.html,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,キョーリン公式爬虫類・両生類用品カタログで確認。,2026-07-19
reptile_amphibian,pet_coverage_0063,,カエル用乾燥餌,カエル用乾燥餌,brand_キョーリン,キョーリン,キョーリン,dried_food,乾燥餌,dried_food,乾燥餌,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.kyorin-net.co.jp/turtle/index.html,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.kyorin-net.co.jp/turtle/index.html,キョーリン公式爬虫類・両生類用品カタログで確認。,2026-07-19
reptile_amphibian,pet_coverage_0064,,爬虫類用フィルター交換材,爬虫類用フィルター交換材,brand_ジェックス,ジェックス,ジェックス,filter_media,フィルター交換材,filter_media,フィルター交換材,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://product.gex-fp.co.jp/exoterra/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://product.gex-fp.co.jp/exoterra/,GEX公式爬虫類用品カタログで確認。,2026-07-19
insect,pet_coverage_0065,,デブロPro発酵マット,デブロPro発酵マット,brand_フジコン,フジコン,フジコン,fermented_mat,発酵マット,fermented_mat,発酵マット,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.fujikon.net/04mat.htm,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.fujikon.net/04mat.htm,フジコン公式昆虫マット一覧で確認。,2026-07-19
insect,pet_coverage_0066,,クワガタ用菌糸ビン,クワガタ用菌糸ビン,brand_フジコン,フジコン,フジコン,kinshi_bottle,菌糸ビン,kinshi_bottle,菌糸ビン,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
insect,pet_coverage_0067,,昆虫用埋め込みマット,昆虫用埋め込みマット,brand_フジコン,フジコン,フジコン,burial_mat,埋め込みマット,burial_mat,埋め込みマット,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.fujikon.net/04mat.htm,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.fujikon.net/04mat.htm,フジコン公式昆虫マット一覧で確認。,2026-07-19
insect,pet_coverage_0068,,昆虫用腐葉土,昆虫用腐葉土,brand_フジコン,フジコン,フジコン,leaf_mold,腐葉土,leaf_mold,腐葉土,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.fujikon.net/04mat.htm,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.fujikon.net/04mat.htm,フジコン公式昆虫マット一覧で確認。,2026-07-19
insect,pet_coverage_0069,,コオロギフード,コオロギフード,brand_フジコン,フジコン,フジコン,cricket_food,コオロギフード,cricket_food,コオロギフード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
insect,pet_coverage_0070,,鈴虫フード,鈴虫フード,brand_フジコン,フジコン,フジコン,bell_cricket_food,鈴虫フード,bell_cricket_food,鈴虫フード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
insect,pet_coverage_0071,,昆虫用給水ゼリー,昆虫用給水ゼリー,brand_フジコン,フジコン,フジコン,hydration,給水用品,hydration,給水用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
insect,pet_coverage_0072,,昆虫用保湿用品,昆虫用保湿用品,brand_フジコン,フジコン,フジコン,humidity,保湿用品,humidity,保湿用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
insect,pet_coverage_0073,,昆虫用消臭剤,昆虫用消臭剤,brand_フジコン,フジコン,フジコン,deodorizer,消臭用品,deodorizer,消臭用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://fujikon.net/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://fujikon.net/,フジコン公式商品一覧で確認。,2026-07-19
dog,pet_coverage_0074,,デビフ 犬用ウェットフード,デビフ 犬用ウェットフード,brand_デビフペット,デビフペット,デビフペット,wet_food,ウェットフード,wet_food,ウェットフード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.dbfpet.co.jp/product-info/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.dbfpet.co.jp/product-info/,デビフ公式犬用商品一覧で確認。,2026-07-19
dog,pet_coverage_0075,,半生タイプ犬用フード,半生タイプ犬用フード,brand_日本ペットフード,日本ペットフード,日本ペットフード,semi_moist_food,セミモイストフード,semi_moist_food,セミモイストフード,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.npf.co.jp/dog-products,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.npf.co.jp/dog-products,日本ペットフード公式犬用フード一覧で確認。,2026-07-19
dog,pet_coverage_0076,,犬用療法食,犬用療法食,brand_ロイヤルカナン ジャポン,ロイヤルカナン ジャポン,ロイヤルカナン ジャポン,therapeutic_food,療法食,therapeutic_food,療法食,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.royalcanin.com/jp/dogs/products/vet-products,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.royalcanin.com/jp/dogs/products/vet-products,ロイヤルカナン公式犬用療法食一覧で確認。,2026-07-19
dog,pet_coverage_0077,,犬用おやつ,犬用おやつ,brand_ペティオ,ペティオ,ペティオ,treat,おやつ,treat,おやつ,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.petio.com/products/dog/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.petio.com/products/dog/,ペティオ公式犬用用品カタログで確認。,2026-07-19
dog,pet_coverage_0078,,ペットキレイ トリートメント,ペットキレイ トリートメント,brand_ライオンペット,ライオンペット,ライオンペット,conditioner,トリートメント,conditioner,トリートメント,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.lion-pet.co.jp/products/dog/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.lion-pet.co.jp/products/dog/,ライオンペット公式犬用用品カタログで確認。,2026-07-19
dog,pet_coverage_0079,,犬用トイレトレー,犬用トイレトレー,brand_リッチェル,リッチェル,リッチェル,toilet,トイレ用品,toilet,トイレ用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.richell.co.jp/shop/pet/dog/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.richell.co.jp/shop/pet/dog/,リッチェル公式犬用用品カタログで確認。,2026-07-19
rabbit,pet_coverage_0080,,うさぎ用補助食,うさぎ用補助食,brand_ハイペット,ハイペット,ハイペット,supplementary_food,補助食,supplementary_food,補助食,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.hipet.co.jp/product/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.hipet.co.jp/product/,ハイペット公式小動物商品一覧で確認。,2026-07-19
rabbit,pet_coverage_0081,,うさぎ用おやつ,うさぎ用おやつ,brand_ハイペット,ハイペット,ハイペット,treat,おやつ,treat,おやつ,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.hipet.co.jp/product/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.hipet.co.jp/product/,ハイペット公式小動物商品一覧で確認。,2026-07-19
rabbit,pet_coverage_0082,,うさぎ用毛球ケア,うさぎ用毛球ケア,brand_ハイペット,ハイペット,ハイペット,hairball_care,毛球ケア用品,hairball_care,毛球ケア用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.hipet.co.jp/product/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.hipet.co.jp/product/,ハイペット公式小動物商品一覧で確認。,2026-07-19
rabbit,pet_coverage_0083,,うさぎ用床材,うさぎ用床材,brand_ジェックス,ジェックス,ジェックス,bedding,床材,bedding,床材,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.gex-fp.co.jp/animal/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.gex-fp.co.jp/animal/,ジェックス公式小動物用品カタログで確認。,2026-07-19
rabbit,pet_coverage_0084,,うさぎ用グルーミング用品,うさぎ用グルーミング用品,brand_ジェックス,ジェックス,ジェックス,grooming,グルーミング用品,grooming,グルーミング用品,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.gex-fp.co.jp/animal/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.gex-fp.co.jp/animal/,ジェックス公式小動物用品カタログで確認。,2026-07-19
rabbit,pet_coverage_0085,,うさぎ用シャンプータオル,うさぎ用シャンプータオル,brand_ジェックス,ジェックス,ジェックス,shampoo_towel,シャンプータオル,shampoo_towel,シャンプータオル,プロダクト,容量違いは統合,B,必須カテゴリ網羅のためメーカー公式カタログから追加。,https://www.gex-fp.co.jp/animal/,true,該当なし,該当なし,該当なし,official_catalog,content_variants_collapsed,false,,verified_active,https://www.gex-fp.co.jp/animal/,ジェックス公式小動物用品カタログで確認。,2026-07-19
