product_id,slug,product_name_ja,product_name_en,pet_type,target_species,target_breed,target_size,target_age,life_stage,habitat_type,feeding_type,freshwater_or_marine,brand_id,brand_name,manufacturer,category_id,subcategory_id,product_kind,status,review_required,official_url,source_id,source_status,notes
pet-dog-044,dog-ジョイペット-薬用スキンケアシャンプー,ジョイペット 薬用スキンケアシャンプー,,dog,dog,,,,,,,,brand-ジョンソントレーディング,ジョンソントレーディング,ジョンソントレーディング,shampoo,shampoo,regulated_or_medicated,verified_active,false,https://www.joypet.jp/dog/,source-pet-dog-044,verified_active,公式犬用ケア用品カタログで確認。
pet-dog-045,dog-ジョイペット-涙やけクリーナー,ジョイペット 涙やけクリーナー,,dog,dog,,,,,,,,brand-ジョンソントレーディング,ジョンソントレーディング,ジョンソントレーディング,eye_care,eye_care,care_or_consumable,verified_active,false,https://www.joypet.jp/dog/,source-pet-dog-045,verified_active,公式犬用ケア用品カタログで確認。
pet-dog-046,dog-ジョイペット-耳そうじシート,ジョイペット 耳そうじシート,,dog,dog,,,,,,,,brand-ジョンソントレーディング,ジョンソントレーディング,ジョンソントレーディング,ear_care,ear_care,care_or_consumable,verified_active,false,https://www.joypet.jp/dog/,source-pet-dog-046,verified_active,公式犬用ケア用品カタログで確認。
pet-dog-047,dog-ジョイペット-肉球ケアジェル,ジョイペット 肉球ケアジェル,,dog,dog,,,,,,,,brand-ジョンソントレーディング,ジョンソントレーディング,ジョンソントレーディング,paw_care,paw_care,replacement_lighting_or_heating,verified_active,false,https://www.joypet.jp/dog/,source-pet-dog-047,verified_active,公式犬用ケア用品カタログで確認。
pet-dog-048,dog-デントレーナー,デントレーナー,,dog,dog,,,,,,,,brand-ペティオ,ペティオ,ペティオ,dental_care,dental_care,care_or_consumable,verified_active,false,https://www.petio.com/products/dog/,source-pet-dog-048,verified_active,ペティオ公式犬用用品カタログで確認。
pet-dog-049,dog-犬用ミルク,犬用ミルク,,dog,dog,,,,,,,,brand-森乳サンワールド,森乳サンワールド,森乳サンワールド,milk,milk,care_or_consumable,verified_active,false,https://www.morinyu.co.jp/pet/,source-pet-dog-049,verified_active,森乳サンワールド公式ペット用品カタログで確認。
pet-dog-050,dog-ペットキレイ-ウェットティッシュ,ペットキレイ ウェットティッシュ,,dog,dog,,,,,,,,brand-ライオンペット,ライオンペット,ライオンペット,wet_tissues,wet_tissues,care_or_consumable,verified_active,false,https://www.lion-pet.co.jp/products/dog/,source-pet-dog-050,verified_active,ライオンペット公式犬用用品カタログで確認。
pet-dog-051,dog-シュシュット-お散歩用うんち袋,シュシュット お散歩用うんち袋,,dog,dog,,,,,,,,brand-ライオンペット,ライオンペット,ライオンペット,waste_bags,waste_bags,care_or_consumable,verified_active,false,https://www.lion-pet.co.jp/products/dog/,source-pet-dog-051,verified_active,ライオンペット公式犬用用品カタログで確認。
pet-dog-052,dog-ペットキレイ-ノミ-ダニクリーナー,ペットキレイ ノミ・ダニクリーナー,,dog,dog,,,,,,,,brand-ライオンペット,ライオンペット,ライオンペット,flea_tick_care,flea_tick_care,care_or_consumable,verified_active,false,https://www.lion-pet.co.jp/products/dog/,source-pet-dog-052,verified_active,ライオンペット公式犬用用品カタログで確認。
pet-rabbit-022,rabbit-ラビットプレミアムフード,ラビットプレミアムフード,,rabbit,rabbit,,,,,,,,brand-gex,GEX,ジェックス,main_pellet,main_pellet,food,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-022,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-023,rabbit-ラビットプレミアムチモシー,ラビットプレミアムチモシー,,rabbit,rabbit,,,,,,,,brand-gex,GEX,ジェックス,timothy,timothy,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-023,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-024,rabbit-ラビットプレミアムアルファルファ,ラビットプレミアムアルファルファ,,rabbit,rabbit,,,,,,,,brand-gex,GEX,ジェックス,alfalfa,alfalfa,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-024,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-025,rabbit-ラビットプレミアムサプリ,ラビットプレミアムサプリ,,rabbit,rabbit,,,,,,,,brand-gex,GEX,ジェックス,supplement,supplement,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-025,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-026,rabbit-ラビットプレミアムかじり木,ラビットプレミアムかじり木,,rabbit,rabbit,,,,,,,,brand-gex,GEX,ジェックス,chew_toy,chew_toy,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-026,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-027,rabbit-ラビットトイレ砂,ラビットトイレ砂,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,toilet_litter,toilet_litter,bedding_or_filter_media,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-027,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-028,rabbit-ラビットトイレシーツ,ラビットトイレシーツ,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,toilet_sheets,toilet_sheets,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-028,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-029,rabbit-うさピカ消臭剤,うさピカ消臭剤,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,deodorizer,deodorizer,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-029,verified_active,ジェックス公式小動物用品カタログで確認。
pet-small_mammal-028,small_mammal-ハムスター用ペレット,ハムスター用ペレット,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,pellet,pellet,food,verified_active,false,https://page.mkgr.jp/product/small_animals/category-1342/,source-pet-small_mammal-028,verified_active,マルカン公式小動物フード一覧で確認。
pet-small_mammal-029,small_mammal-ハムスター用ミルク,ハムスター用ミルク,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,milk,milk,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-029,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-030,small_mammal-ハムスター用かじり木,ハムスター用かじり木,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,chew_toy,chew_toy,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-030,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-031,small_mammal-ハムスター用巣材,ハムスター用巣材,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,nesting_material,nesting_material,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-031,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-032,small_mammal-ハムスター用浴び砂,ハムスター用浴び砂,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,bathing_sand,bathing_sand,bedding_or_filter_media,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-032,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-033,small_mammal-ハムスター用床材,ハムスター用床材,,small_mammal,hamster,,,,,,,,brand-マルカン,マルカン,マルカン,bedding,bedding,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-033,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-034,small_mammal-小動物用消臭剤,小動物用消臭剤,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,deodorizer,deodorizer,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-034,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-035,small_mammal-小動物用毛球ケア,小動物用毛球ケア,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,hairball_care,hairball_care,replacement_lighting_or_heating,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-035,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-036,small_mammal-小動物用デンタルケア,小動物用デンタルケア,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,dental_care,dental_care,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-036,verified_active,マルカン公式小動物用品カタログで確認。
pet-bird-027,bird-セキセイインコ用シード,セキセイインコ用シード,,bird,budgerigar,,,,,,,,brand-マルカン,マルカン,マルカン,seed,seed,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-027,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-028,bird-オカメインコ用ペレット,オカメインコ用ペレット,,bird,cockatiel,,,,,,,,brand-マルカン,マルカン,マルカン,pellet,pellet,food,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-028,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-029,bird-小鳥用フォーミュラ,小鳥用フォーミュラ,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,formula,formula,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-029,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-030,bird-ひな鳥用さし餌,ひな鳥用さし餌,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,chick_food,chick_food,food,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-030,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-031,bird-小鳥用カルシウム,小鳥用カルシウム,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,calcium,calcium,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-031,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-032,bird-小鳥用ボレー粉,小鳥用ボレー粉,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,grit,grit,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/category-1341/,source-pet-bird-032,verified_active,マルカン公式小鳥フード一覧で確認。
pet-bird-033,bird-小鳥用カトルボーン,小鳥用カトルボーン,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,cuttlebone,cuttlebone,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/,source-pet-bird-033,verified_active,マルカン公式小鳥用品カタログで確認。
pet-bird-034,bird-小鳥用塩土,小鳥用塩土,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,mineral,mineral,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/,source-pet-bird-034,verified_active,マルカン公式小鳥用品カタログで確認。
pet-bird-035,bird-小鳥用敷紙,小鳥用敷紙,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,bedding,bedding,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/,source-pet-bird-035,verified_active,マルカン公式小鳥用品カタログで確認。
pet-bird-036,bird-小鳥用水浴び用品,小鳥用水浴び用品,,bird,,,,,,,,,brand-マルカン,マルカン,マルカン,bath,bath,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/bird/,source-pet-bird-036,verified_active,マルカン公式小鳥用品カタログで確認。
pet-aquarium_fish-054,aquarium_fish-テトラミン-フレーク,テトラミン フレーク,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,flake_food,flake_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-054,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-055,aquarium_fish-テトラミン-グラニュール,テトラミン グラニュール,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,granule_food,granule_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-055,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-056,aquarium_fish-テトラタブレット,テトラタブレット,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,tablet_food,tablet_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-056,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-057,aquarium_fish-テトラキリミン-ベビー,テトラキリミン ベビー,,aquarium_fish,tropical_fish,,,juvenile,juvenile,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,fry_food,fry_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-057,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-058,aquarium_fish-テトラベタ,テトラベタ,,aquarium_fish,betta,,,,,freshwater,,freshwater,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,betta_food,betta_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-058,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-059,aquarium_fish-テトラマリン,テトラマリン,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,marine_food,marine_food,food,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-059,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-060,aquarium_fish-テトラコントラコロライン,テトラコントラコロライン,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,water_conditioner,water_conditioner,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-060,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-061,aquarium_fish-テトラアクアセイフ,テトラアクアセイフ,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,dechlorinator,dechlorinator,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-061,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-062,aquarium_fish-テトラセイフスタート,テトラセイフスタート,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,bacteria,bacteria,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-062,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-063,aquarium_fish-テトラアルゴストップ,テトラアルゴストップ,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,algae_control,algae_control,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-063,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-064,aquarium_fish-テトラ活性炭,テトラ活性炭,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,activated_carbon,activated_carbon,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-064,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-065,aquarium_fish-テトラバイオバッグ,テトラバイオバッグ,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,filter_media,filter_media,bedding_or_filter_media,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-065,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-066,aquarium_fish-テトラテスト-水質検査,テトラテスト 水質検査,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,water_test,water_test,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-066,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-067,aquarium_fish-テトラコンプリートサブストレート,テトラコンプリートサブストレート,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,substrate,substrate,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-067,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-068,aquarium_fish-テトラ水草肥料,テトラ水草肥料,,aquarium_fish,tropical_fish,,,,,freshwater,,freshwater,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,plant_fertilizer,plant_fertilizer,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-068,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-aquarium_fish-069,aquarium_fish-テトラco2プラス,テトラCO2プラス,,aquarium_fish,tropical_fish,,,,,,,,brand-テトラ,テトラ,スペクトラム ブランズ ジャパン,co2_consumable,co2_consumable,care_or_consumable,verified_active,false,https://spectrumbrands.jp/product-category/aquarium/,source-pet-aquarium_fish-069,verified_active,テトラ公式観賞魚用品カタログで確認。
pet-reptile_amphibian-031,reptile_amphibian-repdeli-コオロギブースター,RepDeli コオロギブースター,,reptile_amphibian,cricket,,,,,,,,brand-ジェックス,ジェックス,ジェックス,insect_food,insect_food,food,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=409&m=ProductList,source-pet-reptile_amphibian-031,verified_active,GEX公式フード一覧で確認。
pet-reptile_amphibian-032,reptile_amphibian-レプタイルカルシウム,レプタイルカルシウム,,reptile_amphibian,,,,,,,,,brand-exo-terra,Exo Terra,ジェックス,calcium,calcium,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,source-pet-reptile_amphibian-032,verified_active,GEX公式栄養補助食品一覧で確認。
pet-reptile_amphibian-033,reptile_amphibian-マルチビタミン,マルチビタミン,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,vitamin,vitamin,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=410&m=ProductList,source-pet-reptile_amphibian-033,verified_active,GEX公式栄養補助食品一覧で確認。
pet-reptile_amphibian-034,reptile_amphibian-ヤシガラ床材,ヤシガラ床材,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,coconut_substrate,coconut_substrate,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=417&m=ProductList,source-pet-reptile_amphibian-034,verified_active,GEX公式床材一覧で確認。
pet-reptile_amphibian-035,reptile_amphibian-爬虫類用消臭剤,爬虫類用消臭剤,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,deodorizer,deodorizer,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/?cid=418&m=ProductList,source-pet-reptile_amphibian-035,verified_active,GEX公式メンテナンス用品一覧で確認。
pet-reptile_amphibian-036,reptile_amphibian-爬虫類用脱皮ケア,爬虫類用脱皮ケア,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,shedding_care,shedding_care,care_or_consumable,verified_active,false,https://product.gex-fp.co.jp/exoterra/,source-pet-reptile_amphibian-036,verified_active,GEX公式爬虫類用品カタログで確認。
pet-reptile_amphibian-037,reptile_amphibian-カメ用冷凍餌,カメ用冷凍餌,,reptile_amphibian,turtle,,,,,,,,brand-キョーリン,キョーリン,キョーリン,frozen_food,frozen_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-037,verified_active,キョーリン公式爬虫類・両生類用品カタログで確認。
pet-reptile_amphibian-038,reptile_amphibian-カエル用乾燥餌,カエル用乾燥餌,,reptile_amphibian,frog,,,,,,,,brand-キョーリン,キョーリン,キョーリン,dried_food,dried_food,food,verified_active,false,https://www.kyorin-net.co.jp/turtle/index.html,source-pet-reptile_amphibian-038,verified_active,キョーリン公式爬虫類・両生類用品カタログで確認。
pet-reptile_amphibian-039,reptile_amphibian-爬虫類用フィルター交換材,爬虫類用フィルター交換材,,reptile_amphibian,,,,,,,,,brand-ジェックス,ジェックス,ジェックス,filter_media,filter_media,bedding_or_filter_media,verified_active,false,https://product.gex-fp.co.jp/exoterra/,source-pet-reptile_amphibian-039,verified_active,GEX公式爬虫類用品カタログで確認。
pet-insect-018,insect-デブロpro発酵マット,デブロPro発酵マット,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,fermented_mat,fermented_mat,bedding_or_filter_media,verified_active,false,https://www.fujikon.net/04mat.htm,source-pet-insect-018,verified_active,フジコン公式昆虫マット一覧で確認。
pet-insect-019,insect-クワガタ用菌糸ビン,クワガタ用菌糸ビン,,insect,stag_beetle,,,,,,,,brand-フジコン,フジコン,フジコン,kinshi_bottle,kinshi_bottle,care_or_consumable,verified_active,false,https://fujikon.net/,source-pet-insect-019,verified_active,フジコン公式商品一覧で確認。
pet-insect-020,insect-昆虫用埋め込みマット,昆虫用埋め込みマット,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,burial_mat,burial_mat,bedding_or_filter_media,verified_active,false,https://www.fujikon.net/04mat.htm,source-pet-insect-020,verified_active,フジコン公式昆虫マット一覧で確認。
pet-insect-021,insect-昆虫用腐葉土,昆虫用腐葉土,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,leaf_mold,leaf_mold,care_or_consumable,verified_active,false,https://www.fujikon.net/04mat.htm,source-pet-insect-021,verified_active,フジコン公式昆虫マット一覧で確認。
pet-insect-022,insect-コオロギフード,コオロギフード,,insect,cricket,,,,,,,,brand-フジコン,フジコン,フジコン,cricket_food,cricket_food,food,verified_active,false,https://fujikon.net/,source-pet-insect-022,verified_active,フジコン公式商品一覧で確認。
pet-insect-023,insect-鈴虫フード,鈴虫フード,,insect,bell_cricket,,,,,,,,brand-フジコン,フジコン,フジコン,bell_cricket_food,bell_cricket_food,food,verified_active,false,https://fujikon.net/,source-pet-insect-023,verified_active,フジコン公式商品一覧で確認。
pet-insect-024,insect-昆虫用給水ゼリー,昆虫用給水ゼリー,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,hydration,hydration,food,verified_active,false,https://fujikon.net/,source-pet-insect-024,verified_active,フジコン公式商品一覧で確認。
pet-insect-025,insect-昆虫用保湿用品,昆虫用保湿用品,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,humidity,humidity,care_or_consumable,verified_active,false,https://fujikon.net/,source-pet-insect-025,verified_active,フジコン公式商品一覧で確認。
pet-insect-026,insect-昆虫用消臭剤,昆虫用消臭剤,,insect,,,,,,,,,brand-フジコン,フジコン,フジコン,deodorizer,deodorizer,care_or_consumable,verified_active,false,https://fujikon.net/,source-pet-insect-026,verified_active,フジコン公式商品一覧で確認。
pet-dog-053,dog-デビフ-犬用ウェットフード,デビフ 犬用ウェットフード,,dog,dog,,,,,,,,brand-デビフ,デビフ,デビフペット,wet_food,wet_food,food,verified_active,false,https://www.dbfpet.co.jp/product-info/,source-pet-dog-053,verified_active,デビフ公式犬用商品一覧で確認。
pet-dog-054,dog-半生タイプ犬用フード,半生タイプ犬用フード,,dog,dog,,,,,,,,brand-日本ペットフード,日本ペットフード,日本ペットフード,semi_moist_food,semi_moist_food,food,verified_active,false,https://www.npf.co.jp/dog-products,source-pet-dog-054,verified_active,日本ペットフード公式犬用フード一覧で確認。
pet-dog-055,dog-犬用療法食,犬用療法食,,dog,dog,,,,,,,,brand-ロイヤルカナン-ジャポン,ロイヤルカナン ジャポン,ロイヤルカナン ジャポン,therapeutic_food,therapeutic_food,regulated_or_medicated,verified_active,false,https://www.royalcanin.com/jp/dogs/products/vet-products,source-pet-dog-055,verified_active,ロイヤルカナン公式犬用療法食一覧で確認。
pet-dog-056,dog-犬用おやつ,犬用おやつ,,dog,dog,,,,,,,,brand-ペティオ,ペティオ,ペティオ,treat,treat,food,verified_active,false,https://www.petio.com/products/dog/,source-pet-dog-056,verified_active,ペティオ公式犬用用品カタログで確認。
pet-dog-057,dog-ペットキレイ-トリートメント,ペットキレイ トリートメント,,dog,dog,,,,,,,,brand-ライオンペット,ライオンペット,ライオンペット,conditioner,conditioner,care_or_consumable,verified_active,false,https://www.lion-pet.co.jp/products/dog/,source-pet-dog-057,verified_active,ライオンペット公式犬用用品カタログで確認。
pet-dog-058,dog-犬用トイレトレー,犬用トイレトレー,,dog,dog,,,,,,,,brand-リッチェル,リッチェル,リッチェル,toilet,toilet,care_or_consumable,verified_active,false,https://www.richell.co.jp/shop/pet/dog/,source-pet-dog-058,verified_active,リッチェル公式犬用用品カタログで確認。
pet-rabbit-030,rabbit-うさぎ用補助食,うさぎ用補助食,,rabbit,rabbit,,,,,,,,brand-ハイペット,ハイペット,ハイペット,supplementary_food,supplementary_food,food,verified_active,false,https://www.hipet.co.jp/product/,source-pet-rabbit-030,verified_active,ハイペット公式小動物商品一覧で確認。
pet-rabbit-031,rabbit-うさぎ用おやつ,うさぎ用おやつ,,rabbit,rabbit,,,,,,,,brand-ハイペット,ハイペット,ハイペット,treat,treat,food,verified_active,false,https://www.hipet.co.jp/product/,source-pet-rabbit-031,verified_active,ハイペット公式小動物商品一覧で確認。
pet-rabbit-032,rabbit-うさぎ用毛球ケア,うさぎ用毛球ケア,,rabbit,rabbit,,,,,,,,brand-ハイペット,ハイペット,ハイペット,hairball_care,hairball_care,replacement_lighting_or_heating,verified_active,false,https://www.hipet.co.jp/product/,source-pet-rabbit-032,verified_active,ハイペット公式小動物商品一覧で確認。
pet-rabbit-033,rabbit-うさぎ用床材,うさぎ用床材,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,bedding,bedding,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-033,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-034,rabbit-うさぎ用グルーミング用品,うさぎ用グルーミング用品,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,grooming,grooming,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-034,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-035,rabbit-うさぎ用シャンプータオル,うさぎ用シャンプータオル,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,shampoo_towel,shampoo_towel,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-035,verified_active,ジェックス公式小動物用品カタログで確認。
pet-rabbit-036,rabbit-うさぎ用給水ボトル交換品,うさぎ用給水ボトル交換品,,rabbit,rabbit,,,,,,,,brand-ジェックス,ジェックス,ジェックス,water_replacement,water_replacement,care_or_consumable,verified_active,false,https://www.gex-fp.co.jp/animal/,source-pet-rabbit-036,verified_active,ジェックス公式小動物用品カタログで確認。
pet-small_mammal-037,small_mammal-小動物用おやつ,小動物用おやつ,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,treat,treat,food,verified_active,false,https://page.mkgr.jp/product/small_animals/category-1342/,source-pet-small_mammal-037,verified_active,マルカン公式小動物フード一覧で確認。
pet-small_mammal-038,small_mammal-小動物用サプリメント,小動物用サプリメント,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,supplement,supplement,care_or_consumable,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-038,verified_active,マルカン公式小動物用品カタログで確認。
pet-small_mammal-039,small_mammal-小動物用トイレ砂,小動物用トイレ砂,,small_mammal,,,,,,,,,brand-マルカン,マルカン,マルカン,toilet_litter,toilet_litter,bedding_or_filter_media,verified_active,false,https://page.mkgr.jp/product/small_animals/,source-pet-small_mammal-039,verified_active,マルカン公式小動物用品カタログで確認。
